window_id,symbol,asset_group,group,seed,calendar_key,month,split,diagnostic_view,status,skip_reason,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,aggtrade_event_count_per_hour
AMZNUSDT-O-20260521T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-05-21T20:00:00Z:2026-05-22T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260522T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.0045173732617297445,0.0014285188548209937,0.08460634547590867,0.5,0.00055,0.135,668.3,389.6
AMZNUSDT-nyse_20260522T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.006091771662451916,0.0019263873439018485,0.08131487889273255,0.8,0.0008800000000000001,0.12333333333333334,845.1,434.2
AMZNUSDT-O-20260526T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-05-26T20:00:00Z:2026-05-27T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260527T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-05-27T20:00:00Z:2026-05-28T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260528T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-05-28T20:00:00Z:2026-05-29T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260529T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.0034120745772446047,0.001078992721044908,0.053545586107090384,0.0,0.0,0.12,502.9,279.5
AMZNUSDT-nyse_20260529T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.007228456569149299,0.0022858386726118196,0.10132158590308869,0.4,0.00044000000000000007,0.2,591.7,322.4
AMZNUSDT-O-20260601T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-01T20:00:00Z:2026-06-02T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260602T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-02T20:00:00Z:2026-06-03T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260603T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-03T20:00:00Z:2026-06-04T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260604T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-04T20:00:00Z:2026-06-05T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260605T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-05T20:00:00Z:2026-06-08T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.009363297177399069,0.0029609345489606718,0.0975927130774228,1.5,0.00165,0.005,1704.4,958.9
AMZNUSDT-nyse_20260605T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-05T20:00:00Z:2026-06-08T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.009509535036339964,0.0030071790204006365,0.04841869577385884,2.4,0.00264,0.056666666666666664,1373.1,760.0
AMZNUSDT-O-20260608T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-08T20:00:00Z:2026-06-09T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260609T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-09T20:00:00Z:2026-06-10T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260610T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-10T20:00:00Z:2026-06-11T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260611T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-11T20:00:00Z:2026-06-12T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260612T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.006544854815851466,0.0020696648173212525,0.02117916428162525,1.3,0.00143,0.15166666666666667,619.3,367.5
AMZNUSDT-nyse_20260612T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.009027097803525298,0.0028546189720243093,0.12026359143327818,1.4,0.00154,0.12666666666666668,1118.7,609.9
AMZNUSDT-O-20260615T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-15T20:00:00Z:2026-06-16T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260616T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-16T20:00:00Z:2026-06-17T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260617T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-17T20:00:00Z:2026-06-18T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260618T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.0045807594826635135,0.001448563337863129,0.01647989452867494,0.5,0.00055,0.17666666666666667,353.5,222.0
AMZNUSDT-nyse_20260618T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.011654075995169957,0.003685342416943053,0.0053872053872053,1.0,0.0011,0.22333333333333333,902.9,572.0
AMZNUSDT-O-20260622T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-22T20:00:00Z:2026-06-23T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260623T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-23T20:00:00Z:2026-06-24T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260624T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-24T20:00:00Z:2026-06-25T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260625T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-25T20:00:00Z:2026-06-26T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260626T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.0066517436127076,0.002103466022763295,0.05020196191575383,1.0,0.0011,0.13166666666666665,632.0,387.6
AMZNUSDT-nyse_20260626T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.01195748985349746,0.0037812903035405084,0.048204623708804524,3.3,0.00363,0.14833333333333334,984.5,607.4
AMZNUSDT-O-20260629T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-29T20:00:00Z:2026-06-30T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260630T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-06-30T20:00:00Z:2026-07-01T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260701T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-01T20:00:00Z:2026-07-02T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260702T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.008023724846099234,0.002537324583215757,0.01823708206686968,1.1,0.0012100000000000001,0.10166666666666667,612.3,356.9
AMZNUSDT-nyse_20260702T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.007939241515625821,0.002510608608354488,0.038062283737023785,1.0,0.0011,0.27,470.5,264.4
AMZNUSDT-O-20260706T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-06T20:00:00Z:2026-07-07T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260707T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-07T20:00:00Z:2026-07-08T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260708T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-08T20:00:00Z:2026-07-09T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260709T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-09T20:00:00Z:2026-07-10T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260710T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.0026808559997062754,0.0008477611037999522,0.0469798657718131,0.0,0.0,0.4,306.5,154.0
AMZNUSDT-nyse_20260710T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.008785871528884702,0.0027783365260901495,0.03652517275419475,1.4,0.00154,0.165,893.6,530.6
AMZNUSDT-O-20260713T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-13T20:00:00Z:2026-07-14T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260714T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-14T20:00:00Z:2026-07-15T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260715T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-15T20:00:00Z:2026-07-16T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260716T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-16T20:00:00Z:2026-07-17T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-nyse_20260717T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.0027521569936796403,0.0008703084578389294,0.01948051948052068,0.1,0.00011000000000000002,0.6233333333333333,279.4,109.2
AMZNUSDT-nyse_20260717T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.007068281658922296,0.002235186918578787,0.007766103243489561,0.8,0.0008800000000000001,0.30333333333333334,743.0,382.0
AMZNUSDT-O-20260720T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-20T20:00:00Z:2026-07-21T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260721T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-21T20:00:00Z:2026-07-22T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260722T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-22T20:00:00Z:2026-07-23T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
AMZNUSDT-O-20260723T200000Z,AMZNUSDT,TRADITIONAL_EQUITY,O,,O:2026-07-23T20:00:00Z:2026-07-24T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,60,1.0,,,,,,,,
COINUSDT-O-20260209T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-09T21:00:00Z:2026-02-10T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,240,4.0,,,,,,,,
COINUSDT-O-20260210T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-10T21:00:00Z:2026-02-11T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260211T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-11T21:00:00Z:2026-02-12T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260212T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-12T21:00:00Z:2026-02-13T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-nyse_20260213T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.013890995474198337,0.004392718466555747,0.03801396431342124,3.3,0.00363,0.041666666666666664,830.6,544.1
COINUSDT-nyse_20260213T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.016114085065348567,0.00509572112162047,0.06636259977194925,2.7,0.0029700000000000004,0.09,578.0,396.4
COINUSDT-O-20260217T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-17T21:00:00Z:2026-02-18T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260218T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-18T21:00:00Z:2026-02-19T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260219T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-19T21:00:00Z:2026-02-20T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-nyse_20260220T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.007666790092481394,0.0024244519034654177,0.00389105058365728,0.7,0.00077,0.40166666666666667,207.9,150.8
COINUSDT-nyse_20260220T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.020109795659750254,0.006359275756537926,0.05895777862305079,5.0,0.0055000000000000005,0.13833333333333334,558.6,428.1
COINUSDT-O-20260223T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-23T21:00:00Z:2026-02-24T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260224T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-24T21:00:00Z:2026-02-25T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260225T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-25T21:00:00Z:2026-02-26T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260226T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-26T21:00:00Z:2026-02-27T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-nyse_20260227T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.022578790364236562,0.007140040436245035,0.06948018528049425,4.8,0.00528,0.17166666666666666,1311.8,894.9
COINUSDT-nyse_20260227T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.024073532434550512,0.007612719381911798,0.02337514253135713,6.1,0.00671,0.03833333333333333,1255.3,864.4
COINUSDT-O-20260302T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-02T21:00:00Z:2026-03-03T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260303T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-03T21:00:00Z:2026-03-04T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260304T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-04T21:00:00Z:2026-03-05T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260305T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-05T21:00:00Z:2026-03-06T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-nyse_20260306T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.007315763910486324,0.0023134476781196964,0.013837638376383958,0.9,0.00099,0.12333333333333334,527.9,336.6
COINUSDT-nyse_20260306T210000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.027981734227701237,0.008848601304102853,0.01104428649535293,7.5,0.00825,0.03333333333333333,3384.4,2316.2
COINUSDT-O-20260309T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-09T20:00:00Z:2026-03-10T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260310T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-10T20:00:00Z:2026-03-11T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260311T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-11T20:00:00Z:2026-03-12T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260312T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-12T20:00:00Z:2026-03-13T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-nyse_20260313T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.006294173467039311,0.0019903924144042966,0.0073221757322167276,0.7,0.00077,0.17166666666666666,572.6,332.5
COINUSDT-nyse_20260313T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.020640326049059146,0.0065270441963531205,0.10850095433857011,5.0,0.0055000000000000005,0.056666666666666664,1912.1,1254.5
COINUSDT-O-20260316T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-16T20:00:00Z:2026-03-17T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260317T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-17T20:00:00Z:2026-03-18T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
COINUSDT-O-20260318T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-18T20:00:00Z:2026-03-19T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
